Rate Plan Name,Device Name/Identifier,SKU / IMEI,,,,,,,,,,,,,,,,,,Phone Savings,MyTab Amount Max Limit,Trade In Promo Limit (Percentage),Offer Start Date,Offer End Date,,,,,,,,,,,,,,,,Description
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 Pro 128GB Pacfic Blue,629258114774,,,,,,,,,,,,,,,,,,0,1296,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 Pro 128GB Graphite,629258114743,,,,,,,,,,,,,,,,,,0,1296,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 Pro 128GB Gold,629258114767,,,,,,,,,,,,,,,,,,0,1296,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Moto Edge+ Gray,840023203695,,,,,,,,,,,,,,,,,,0,830,,02-03-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 Pro 64GB Space Grey,190199392533,,,,,,,,,,,,,,,,,,0,1104,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 Pro 64GB Silver,190199392557,,,,,,,,,,,,,,,,,,0,1104,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 Pro 64GB Gold,190199392571,,,,,,,,,,,,,,,,,,0,1104,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 Pro 64GB Midnight Green,190199392595,,,,,,,,,,,,,,,,,,0,1104,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 Pro 64GB Space Grey,629258107486,,,,,,,,,,,,,,,,,,0,1104,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 Pro 64GB Silver,629258107608,,,,,,,,,,,,,,,,,,0,1104,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 Pro 64GB Midnight Green,629258107912,,,,,,,,,,,,,,,,,,0,1104,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 256GB White,194252029190,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 256GB Green,194252029282,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 256GB Blue,194252029251,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 256GB Black,194252029169,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 256GB (PRODUCT)RED,194252029220,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 256GB White,629258114552,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 256GB Green,629258114583,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 256GB Blue,629258114576,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 256GB Black,629258114545,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 256GB (PRODUCT)RED,629258114569,,,,,,,,,,,,,,,,,,0,1200,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Galaxy S20 5G 128GB Blue,887276394671,,,,,,,,,,,,,,,,,,0,842,,02-03-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Galaxy S20 5G 128GB Gray,887276394688,,,,,,,,,,,,,,,,,,0,842,,02-03-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Galaxy S20 5G 128GB Blue,629258114019,,,,,,,,,,,,,,,,,,0,842,,02-03-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Galaxy S20 5G 128GB Gray,629258114026,,,,,,,,,,,,,,,,,,0,842,,02-03-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 128GB White,194252029046,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 128GB Green,194252029138,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 128GB Blue,194252029107,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 128GB Black,194252029015,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 128GB (PRODUCT)RED,194252029077,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 128GB White,629258114507,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 128GB Green,629258114538,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 128GB Blue,629258114521,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 128GB Black,629258114491,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 128GB (PRODUCT)RED,629258114514,,,,,,,,,,,,,,,,,,0,1032,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 64GB White,194252028896,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 64GB Green,194252028988,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 64GB Blue,194252028957,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 64GB Black,194252028865,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 12 64GB (PRODUCT)RED,194252028926,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 64GB White,629258114453,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 64GB Green,629258114484,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 64GB Blue,629258114477,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 64GB Black,629258114446,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 12 64GB (PRODUCT)RED,629258114460,,,,,,,,,,,,,,,,,,0,873,,01-12-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB Black,190199220546,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB White,190199220560,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB (PRODUCT)RED,190199220584,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB Yellow,190199220607,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB Purple,190199220621,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB Green,190199220645,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB White,194252096741,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB Black,194252096727,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone 11 64GB (PRODUCT)RED,194252096765,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB White,629258114422,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB Black,629258124056,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB (PRODUCT)RED,629258114439,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB Black,629258107509,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB White,629258107516,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB (PRODUCT)RED,629258107523,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB Yellow,629258107530,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB Purple,629258107547,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone 11 64GB Green,629258107554,,,,,,,,,,,,,,,,,,0,696,,21-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Samsung GS20 FE 5G 128GB Cloud Navy,887276460833,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Samsung GS20 FE 5G 128GB Cloud Red,887276463674,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Samsung GS20 FE 5G 128GB Cloud Lavender,887276463681,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Samsung GS20 FE 5G 128GB Cloud Mint,887276463698,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Samsung GS20 FE 5G 128GB Cloud White,887276471228,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Samsung GS20 FE 5G 128GB Cloud Orange,887276471259,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Samsung GS20 FE 5G 128GB Cloud Navy,629258114323,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Samsung GS20 FE 5G 128GB Cloud Lavender,629258114330,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Samsung GS20 FE 5G 128GB Cloud Mint,629258114347,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Samsung GS20 FE 5G 128GB Cloud Red,629258114354,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Samsung GS20 FE 5G 128GB Cloud White,629258114361,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Samsung GS20 FE 5G 128GB Cloud Orange,629258114378,,,,,,,,,,,,,,,,,,0,912,,07-01-2022 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Google Pixel 5 - Just Black,193575012018,,,,,,,,,,,,,,,,,,0,816,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Google Pixel 5 - Sorta Sage,193575012025,,,,,,,,,,,,,,,,,,0,816,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Google Pixel 5 - Just Black,629258114408,,,,,,,,,,,,,,,,,,0,816,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Google Pixel 5 - Sorta Sage,629258114415,,,,,,,,,,,,,,,,,,0,816,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Galaxy S10 128GB Black,887276301266,,,,,,,,,,,,,,,,,,0,980,,14-12-2021 00:00:00,22-06-2022 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Galaxy S10 128GB White,887276312163,,,,,,,,,,,,,,,,,,0,980,,14-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Galaxy S10 128GB Blue,887276322575,,,,,,,,,,,,,,,,,,0,980,,14-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Galaxy S10 128GB Black,629258107295,,,,,,,,,,,,,,,,,,0,980,,14-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),LG Velvet Illusion Aurora Gray,652810835589,,,,,,,,,,,,,,,,,,0,384,,15-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),LG Velvet Illusion Sunset,652810835596,,,,,,,,,,,,,,,,,,0,384,,15-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - LG Velvet Illusion Sunset,629258114217,,,,,,,,,,,,,,,,,,0,384,,15-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - LG Velvet Illusion Aurora Gray,629258114224,,,,,,,,,,,,,,,,,,0,384,,15-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB Black,190198776419,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB White,190198776433,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB (PRODUCT)RED,190198776457,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB Yellow,190198776471,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB Coral,190198776495,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB Blue,190198776518,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB White,194252140420,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB Black,194252140406,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone XR 64GB (PRODUCT)RED,194252140444,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone XR 64GB White,629258124049,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone XR 64GB Black,629258124032,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone XR 64GB (PRODUCT)RED,629258124063,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone XR 64GB Black,629258107219,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone XR 64GB White,629258107226,,,,,,,,,,,,,,,,,,0,720,,11-06-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Google Pixel 4a(5G) - Just Black,193575011868,,,,,,,,,,,,,,,,,,0,696,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),Google Pixel 4a(5G) - Clearly White,193575011875,,,,,,,,,,,,,,,,,,0,696,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Google Pixel 4a(5G) - Just Black,629258114385,,,,,,,,,,,,,,,,,,0,696,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - Google Pixel 4a(5G) - Clearly White,629258114392,,,,,,,,,,,,,,,,,,0,696,,17-09-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone SE 128GB Black,190199504882,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone SE 128GB White,190199504905,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone SE 128GB (PRODUCT)RED,190199504929,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone SE 128GB White,194252145401,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone SE 128GB Black,194252145388,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),iPhone SE 128GB (PRODUCT)RED,194252145425,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone SE 128GB Black,629258124100,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Unlimited 4G LTE + U.S. and Mexico Holiday 2020 (T0),3PR - iPhone SE 128GB White,629258124117,,,,,,,,,,,,,,,,,,0,648,,01-12-2021 00:00:00,31-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
