Tab Rate Plan Group,Device Name/Identifier,SKU / IMEI,,,,,,,,,,,,,,,,,,Phone Savings,MyTab Amount Max Limit,Trade In Promo Limit (Percentage),,,,,,,,,,,,,,,,,,Device Description
Group 2,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,288,840,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,288,840,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,288,840,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,288,1080,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 mini 128GB Green,194252012734,,,,,,,,,,,,,,,,,,384,1080,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,288,840,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,288,840,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,288,840,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,288,1080,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 mini 128GB Green,629258114682,,,,,,,,,,,,,,,,,,384,1080,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 mini 256GB Black,194252012765,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 mini 256GB Black,629258114699,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 mini 256GB White,194252012796,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 mini 256GB White,629258114705,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 mini 256GB (PRODUCT)RED,194252012826,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 mini 256GB (PRODUCT)RED,629258114712,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 mini 256GB Blue,194252012857,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 mini 256GB Blue,629258114729,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 mini 256GB Green,194252012888,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,312,984,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,312,1224,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 mini 256GB Green,629258114736,,,,,,,,,,,,,,,,,,408,1224,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 Pro Max 128GB Graphite,194252020548,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 Pro Max 128GB Graphite,629258114866,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 Pro Max 128GB Silver,194252020579,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 7,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 8,3PR - iPhone 12 Pro Max 128GB Silver,629258114873,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 1_1,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 5a,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 6,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 7,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 8,iPhone 12 Pro Max 128GB Gold,194252020609,,,,,,,,,,,,,,,,,,432,1584,,,,,,,,,,,,,,,,,,,
Group 1_1,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 2,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 3,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,100,580,,,,,,,,,,,,,,,,,,,
Group 4a,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
Group 4b,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,0,480,,,,,,,,,,,,,,,,,,,
Group 5,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 5a,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
Group 6,3PR - iPhone 12 Pro Max 128GB Gold,629258114880,,,,,,,,,,,,,,,,,,309,1197,,,,,,,,,,,,,,,,,,,
